--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
142,Sunday Sep 8,boxscore,NYY,,TOR,L,2,4,,79-63,1,up 3.0,Hanson,Pettitte,Timlin,2:49,D,28575,1.07,--,
143,Tuesday Sep 10,boxscore,NYY,@,DET,W,9,8,,80-63,1,up 2.5,Rivera,Sager,Wetteland,3:55,N,11042,1.47,+,
144,Wednesday Sep 11,boxscore,NYY,@,DET,W,7,3,,81-63,1,up 2.5,Key,Lira,,3:12,N,9775,1.15,++,
145,Thursday Sep 12,boxscore,NYY,@,DET,W,12,3,,82-63,1,up 3.5,Cone,Thompson,,3:13,D,9009,.83,+++,
146,Friday Sep 13,boxscore,NYY,@,TOR,W,4,1,,83-63,1,up 3.5,Pettitte,Hanson,Wetteland,2:40,N,31227,.63,++++,
147,Saturday Sep 14,boxscore,NYY,@,TOR,W,3,1,,84-63,1,up 3.5,Boehringer,Hentgen,Wetteland,2:45,D,43397,.38,+++++,
148,Sunday Sep 15,boxscore,NYY,@,TOR,L,1,3,,84-64,1,up 2.5,Williams,Mendoza,Timlin,2:24,D,36268,.30,-,
149,Monday Sep 16,boxscore,NYY,@,TOR,W,10,0,,85-64,1,up 3.0,Key,Quantrill,,2:22,N,30115,.43,+,
150,Wednesday Sep 18,boxscore,NYY,,BAL,W-wo,3,2,10,86-64,1,up 4.0,Rivera,Mills,,3:07,N,40775,.18,++,
151,Thursday Sep 19 (1),boxscore,NYY,,BAL,W,9,3,,87-64,1,up 4.0,Rogers,Mussina,,3:22,D,,.07,+++,1996-09-17 (Rain)
152,Thursday Sep 19 (2),boxscore,NYY,,BAL,L,9,10,,87-65,1,up 4.0,Mathews,Rivera,Myers,3:56,N,54888,.03,-,
153,Friday Sep 20,boxscore,NYY,,BOS,L,2,4,,87-66,1,up 4.0,Wakefield,Polley,Slocumb,3:20,N,39883,.08,--,
154,Saturday Sep 21,boxscore,NYY,,BOS,W-wo,12,11,10,88-66,1,up 4.0,Wetteland,Hudson,,4:45,D,54599,.13,+,
155,Sunday Sep 22,boxscore,NYY,,BOS,W,4,3,,89-66,1,up 4.0,Rivera,Sele,Wetteland,2:38,D,34422,.03,++,
156,Monday Sep 23,boxscore,NYY,,BOS,L,3,4,11,89-67,1,up 4.0,Slocumb,Boehringer,Mahomes,4:14,N,22728,.00,-,1996-07-03 (Rain)
157,Wednesday Sep 25 (1),boxscore,NYY,,MIL,W,19,2,,90-67,1,up 5.0,Cone,Van Egmond,,3:18,D,,.00,+,1996-09-24 (Rain)
158,Wednesday Sep 25 (2),boxscore,NYY,,MIL,W,6,2,,91-67,1,up 5.0,Rogers,Karl,,2:52,N,37947,.00,++,
159,Thursday Sep 26,boxscore,NYY,@,BOS,L,3,5,,91-68,1,up 4.0,Maddux,Key,Slocumb,2:37,N,32367,.00,-,
160,Friday Sep 27,boxscore,NYY,@,BOS,L,5,7,,91-69,1,up 4.0,Sele,Gooden,Slocumb,2:53,N,32573,.00,--,
161,Saturday Sep 28,boxscore,NYY,@,BOS,W,4,2,,92-69,1,up 4.0,Mendoza,Clemens,Wetteland,2:59,D,33612,.00,+,
162,Sunday Sep 29,boxscore,NYY,@,BOS,L-wo,5,6,,92-70,1,up 4.0,Mahomes,Polley,,2:54,D,32563,.00,-,


--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Win,Loss,Save,Time,D/N,Attendance
ALDS Game 1,Tuesday Oct 1,boxscore,NYY,,TEX,L,2,6,,0-1,Burkett,Cone,,2:50,N,57205
ALDS Game 2,Wednesday Oct 2,boxscore,NYY,,TEX,W,5,4,12,1-1,Boehringer,Stanton,,4:25,N,57156
ALDS Game 3,Friday Oct 4,boxscore,NYY,@,TEX,W,3,2,,2-1,Nelson,Oliver,Wetteland,3:09,N,50860
ALDS Game 4,Saturday Oct 5,boxscore,NYY,@,TEX,W,6,4,,3-1,Weathers,Pavlik,Wetteland,3:57,D,50066
ALCS Game 1,Wednesday Oct 9,boxscore,NYY,,BAL,W,5,4,11,4-1,Rivera,Myers,,4:23,D,56495
ALCS Game 2,Thursday Oct 10,boxscore,NYY,,BAL,L,3,5,,4-2,Wells,Nelson,Benítez,4:13,D,58432
ALCS Game 3,Friday Oct 11,boxscore,NYY,@,BAL,W,5,2,,5-2,Key,Mussina,Wetteland,2:50,N,48635
ALCS Game 4,Saturday Oct 12,boxscore,NYY,@,BAL,W,8,4,,6-2,Weathers,Coppinger,,3:45,N,48974
ALCS Game 5,Sunday Oct 13,boxscore,NYY,@,BAL,W,6,4,,7-2,Pettitte,Erickson,,2:57,D,48718
WS Game 1,Sunday Oct 20,boxscore,NYY,,ATL,L,1,12,,7-3,Smoltz,Pettitte,,3:02,N,56365
WS Game 2,Monday Oct 21,boxscore,NYY,,ATL,L,0,4,,7-4,Maddux,Key,,2:44,N,56340
WS Game 3,Tuesday Oct 22,boxscore,NYY,@,ATL,W,5,2,,8-4,Cone,Glavine,Wetteland,3:22,N,51843
WS Game 4,Wednesday Oct 23,boxscore,NYY,@,ATL,W,8,6,10,9-4,Lloyd,Avery,Wetteland,4:17,N,51881
WS Game 5,Thursday Oct 24,boxscore,NYY,@,ATL,W,1,0,,10-4,Pettitte,Smoltz,Wetteland,2:54,N,51881
WS Game 6,Saturday Oct 26,boxscore,NYY,,ATL,W,3,2,,11-4,Key,Maddux,Wetteland,2:53,N,56375
