--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
140,Friday Sep 6,boxscore,MON,@,FLA,L,0,4,,77-63,2,8.0,Hutton,Fassero,Powell,2:27,N,16943,2.63,-,
141,Saturday Sep 7,boxscore,MON,@,FLA,W,2,1,,78-63,2,8.0,Leiter,Valdes,Rojas,3:09,N,25278,2.91,+,
142,Sunday Sep 8,boxscore,MON,@,FLA,L,1,2,,78-64,2,8.0,Helling,Martínez,Nen,2:31,D,19427,2.74,-,
143,Monday Sep 9,boxscore,MON,@,CHC,L,1,3,,78-65,2,8.5,Foster,Paniagua,,2:31,N,24452,3.00,--,
144,Tuesday Sep 10,boxscore,MON,@,CHC,L,3,10,,78-66,2,8.5,Bottenfield,Daal,,3:17,N,26700,3.20,---,
145,Wednesday Sep 11,boxscore,MON,@,CHC,W,2,1,,79-66,2,7.5,Urbina,Adams,Rojas,2:31,D,30729,3.14,+,
146,Thursday Sep 12,boxscore,MON,,FLA,W,5,4,,80-66,2,6.5,Veres,Powell,Rojas,2:49,N,9308,3.18,++,
147,Friday Sep 13,boxscore,MON,,FLA,W,3,2,,81-66,2,5.5,Martínez,Helling,Rojas,2:51,N,13723,3.24,+++,
148,Saturday Sep 14,boxscore,MON,,FLA,W,3,2,,82-66,2,4.5,Veres,Powell,Rojas,3:09,N,17546,3.54,++++,
149,Sunday Sep 15,boxscore,MON,,FLA,L,3,4,,82-67,2,5.5,Leiter,Daal,Nen,3:09,D,26166,3.60,-,
150,Tuesday Sep 17,boxscore,MON,,NYM,W,7,1,,83-67,2,6.0,Fassero,Isringhausen,,2:32,N,17282,3.24,+,
151,Wednesday Sep 18,boxscore,MON,,NYM,W,4,3,,84-67,2,6.0,Urbina,Mlicki,Rojas,2:44,N,14930,3.69,++,
152,Thursday Sep 19,boxscore,MON,@,ATL,W,5,1,,85-67,2,5.0,Urbina,Wohlers,,2:52,N,37193,4.11,+++,
153,Friday Sep 20,boxscore,MON,@,ATL,L,2,3,,85-68,2,6.0,Glavine,Leiper,Wohlers,2:54,N,46260,4.29,-,
154,Saturday Sep 21,boxscore,MON,@,ATL,L,4,5,,85-69,2,7.0,Neagle,Daal,Wohlers,2:28,N,49285,4.41,--,
155,Sunday Sep 22,boxscore,MON,@,ATL,L,2,8,,85-70,2,8.0,Smoltz,Fassero,,3:06,D,49238,4.29,---,
156,Monday Sep 23,boxscore,MON,@,ATL,L,1,3,,85-71,2,9.0,Maddux,Leiter,Bielecki,2:22,N,49083,3.38,----,
157,Tuesday Sep 24,boxscore,MON,@,PHI,W,6,2,,86-71,2,8.0,Juden,Williams,Rojas,3:22,N,16044,2.41,+,
158,Wednesday Sep 25,boxscore,MON,@,PHI,L,1,3,,86-72,2,8.0,West,Paniagua,Bottalico,2:34,N,17544,4.11,-,
159,Thursday Sep 26,boxscore,MON,@,PHI,W,5,2,,87-72,2,7.0,Daal,Schilling,Rojas,2:27,N,16587,4.08,+,
160,Friday Sep 27,boxscore,MON,,ATL,L,4,6,,87-73,2,8.0,Smoltz,Fassero,Wohlers,3:06,N,33133,5.74,-,
161,Saturday Sep 28,boxscore,MON,,ATL,L,0,4,,87-74,2,9.0,Woodall,Leiter,,2:22,N,34125,1.59,--,
162,Sunday Sep 29,boxscore,MON,,ATL,W,6,3,,88-74,2,8.0,Álvarez,Avery,Rojas,2:28,D,30646,.00,+,
